filename,method,NL,TRUE_NE,ESTI_NE,FN,FP,RF,factor
RAxML_parsimonyTree.3_-2-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,142,142,0.158129,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_ll4_TRUE.phy_raxml,raxml,901,898,898,151,151,0.168151,-2
RAxML_parsimonyTree.3_-3-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,268,268,0.298441,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,292,292,0.325167,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,282,282,0.314031,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,289,289,0.321826,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,299,299,0.332962,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,293,293,0.326281,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,270,270,0.300668,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,293,293,0.326281,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,292,292,0.325167,-3
RAxML_parsimonyTree.3_-3-tryfinal_fa1_ll4_TRUE.phy_raxml,raxml,901,898,898,299,299,0.332962,-3
RAxML_parsimonyTree.3_-4-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,484,484,0.538976,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,479,479,0.533408,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,513,513,0.571269,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,489,489,0.544543,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,463,463,0.51559,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,485,485,0.540089,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,479,479,0.533408,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,482,482,0.536748,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,486,486,0.541203,-4
RAxML_parsimonyTree.3_-4-tryfinal_fa1_ll4_TRUE.phy_raxml,raxml,901,898,898,472,472,0.525612,-4
RAxML_parsimonyTree.3_0-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,100,100,0.111359,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,101,101,0.112472,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,105,105,0.116927,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,120,120,0.13363,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,111,111,0.123608,0
